Date,EURUSD=X,CAD=X
2014-06-18,0.11882989381707984,-0.21565264484265365
2014-06-19,-0.24887980455408476,0.314810060722706
2014-06-20,-0.16627200175957188,0.15233119144290616
2014-06-23,-0.6027192371484067,-0.1346583424928799
2014-06-24,-0.20202375718981336,0.0652703739826714
2014-06-25,0.11829163584007785,0.028567039806846748
2014-06-26,-0.19660049748943956,0.17021645773803515
2014-06-27,-0.2839415805086209,-0.11714374209973015
2014-06-30,-0.24347576015494882,0.23032375150731352
2014-07-01,0.05155781478239569,0.3594946985580636
2014-07-02,-0.349221657210858,-0.09307023737836352
2014-07-03,0.3079797673589284,-0.20363496989736973
2014-07-04,-0.2825914051468457,-0.3148855031068846
2014-07-07,0.1268452156311336,-0.15911811686182162
2014-07-08,0.30001287131676735,0.13053373433097945
2014-07-09,-0.09084878133358999,0.08030983737531319
2014-07-10,-0.2148057025187405,0.18945763704627316
2014-07-11,-0.010332587877470802,-0.2779246762342726
2014-07-14,0.7391639056859914,-0.009533641933791956
2014-07-15,-0.11472665229189236,0.1320493936916862
2014-07-16,0.4116612889033897,-0.3657586727388549
2014-07-17,-0.20840559463857822,-0.3103087294461216
2014-07-18,0.22885672945979194,-0.08250272105525464
2014-07-21,-0.20557672300011842,0.09873963019309177
2014-07-22,-0.015830258806724017,-0.03788728560366195
2014-07-23,0.003719114902143064,-0.4373228328382976
2014-07-24,-0.07079794125460652,-0.03770475223252312
2014-07-25,0.12665683646011017,0.01346698260477592
2014-07-28,0.6170508580238747,-0.26624936656148607
2014-07-29,-0.1156978709179181,0.075240104793088
2014-07-30,0.48317514076104995,-0.20809331720279747
2014-07-31,0.5212120539242966,-0.11258718991288402
2014-08-01,-0.015586842463004121,-0.045536903657983595
2014-08-04,0.14935230388251955,0.2909773059805787
2014-08-05,-0.14843407751543733,-0.051011600184846094
2014-08-06,0.5185745059370716,-0.3711024465589124
2014-08-07,-0.41776300696518986,0.0789342755893455
2014-08-08,0.1363985361611733,-0.18452091330461268
2014-08-11,0.3351687667805811,0.3505979232581412
2014-08-12,-0.37084642200165024,-0.15136281010066938
2014-08-13,-0.023806726156262895,-0.1404431899914754
2014-08-14,-0.10073395141904296,0.013368331210283007
2014-08-15,-0.07057528434955088,-0.029405551867663065
2014-08-18,-0.1266227016067369,0.19798380651353237
2014-08-19,-0.018355382920800644,-0.21936779491223105
2014-08-20,0.45624236453012357,-0.2935034580590213
2014-08-21,0.24557874239899805,-0.4625331915573926
2014-08-22,-0.19531471905114695,0.14198311120055315
2014-08-25,0.21263970817397812,-0.6089958184837535
2014-08-26,0.21947601753390245,-0.07388106821833362
2014-08-27,-0.3919248670463211,-0.1423321434022919
2014-08-28,-0.756277042825589,0.15684702945563841
2014-08-29,-0.11509068749465942,-0.04484387901749892
2014-09-01,0.19419220197118042,-0.4341645075290919
2014-09-02,-0.06530303867067615,0.03151396575497919
2014-09-03,0.5596655202229806,0.0
2014-09-04,-0.3850129317109982,0.14455908556928004
2014-09-05,-0.036739590146478214,-1.6731998034018993
2014-09-08,0.013777559247216879,0.15919977790944745
2014-09-09,0.8734856031765227,-0.4819958652208914
2014-09-10,-0.06011666027123309,0.39395844298818977
2014-09-11,-0.24085047283767796,-0.19265061825450427
2014-09-12,0.8014965689562799,0.05038592020833038
2014-09-15,0.46194874373962963,0.2821289480735187
2014-09-16,-0.3397043810221013,-0.15668506609397811
2014-09-17,-0.695643833038836,0.14892149301410892
2014-09-18,0.3239027224157005,-0.8452434002087305
2014-09-19,-0.6077327345205454,0.5437460413247005
2014-09-22,0.03289674015351013,-0.6105440917241304
2014-09-23,0.8478886026308283,0.0783657828951279
2014-09-24,0.28314293997609447,0.019273489671494178
2014-09-25,0.045153649136743246,-0.5920938697456
2014-09-26,0.261509188519122,-0.16470264398722578
2014-09-29,0.5388949682698975,-0.6599094216688757
2014-09-30,-0.03942029890963872,0.13950373588495435
2014-10-01,0.4131348127454452,-0.4937186992221701
2014-10-02,-0.4991957428439592,-0.032827661446683254
2014-10-03,0.053795424453709204,0.3667696755596474
2014-10-06,0.9252523987837423,-1.2465922856609535
2014-10-07,-1.0283901880586135,1.0529220519758682
2014-10-08,0.12106672960285393,0.17339317370273524
2014-10-09,-0.4941457681330013,0.5908154794018428
2014-10-10,0.7143729634100325,-0.42472120339965624
2014-10-13,0.04380402299676842,-0.38879125951955124
2014-10-14,0.15630168762805122,0.6632452542418983
2014-10-15,0.9769204976449054,-0.6695738180943411
2014-10-16,-0.4508600287626336,1.434664226771312
2014-10-17,-0.02753047673426827,-0.13454146966292946
2014-10-20,0.2394866046750989,-0.429301553282247
2014-10-21,0.03542490414117428,0.3576260554283605
2014-10-22,-0.568384230120063,-0.6313681308307219
2014-10-23,0.19574767758906772,-0.5781229284117251
2014-10-24,-0.24028589538635592,0.09991804084093232
2014-10-27,0.13356579564069815,0.17858754404349977
2014-10-28,0.08893779097652219,0.1954085085783306
2014-10-29,-0.7137803776541544,0.29001232904505025
2014-10-30,0.20573593817133248,-0.8321572566705956
2014-10-31,0.026808111121206703,-0.15400877667940133
2014-11-03,0.827369457908202,-0.8778067643115502
2014-11-04,0.6235442207535653,-0.05749917841322348
2014-11-05,0.31032534948069335,0.45212843103985606
2014-11-06,0.01141499660804716,-0.5795091884752446
2014-11-07,0.2813216746080491,-0.804208271928087
2014-11-10,-0.8675431382027022,0.6545693217500634
2014-11-11,0.3692077622878516,-0.2526493617773055
2014-11-12,-0.3127320076960672,0.3686118333005689
2014-11-13,-0.10151719447723591,-0.36861183330056474
2014-11-14,0.5153469443745279,0.36984444905884706
2014-11-17,-0.7965906340724067,0.33992720813102517
2014-11-18,0.03807611881140213,-0.5567667430865189
2014-11-19,0.23698713207861055,0.6757674595803264
2014-11-20,0.23995621906039022,0.058924481146331004
2014-11-21,-0.3530719973702203,0.03386324802194491
2014-11-24,-0.6992266175982096,-1.3643255446288693
2014-11-25,0.5222220415053764,0.46886739353984364
2014-11-26,-0.36385399969824583,0.3811819327120834
2014-11-27,0.03467151424421887,0.20239245182134857
2014-11-28,0.771113115988289,-0.35204305292648486
2014-12-01,1.00821609354525,-0.1904839262628329
2014-12-02,-1.1759266984470162,0.2553001113484618
2014-12-03,0.7042297036058265,-0.6562569049886793
2014-12-04,-0.33036794328117863,-0.5817956368221108
2014-12-05,0.21626977792772642,0.5669276550895459
2014-12-08,0.5080607204770664,-0.7502847978101315
2014-12-09,0.3149264656052543,0.17103537220306037
2014-12-10,-0.3673631334871412,0.6461619859937172
2014-12-11,0.24447647886946558,0.6353909840219565
2014-12-12,0.5331519510175058,-0.6353909840219617
2014-12-15,0.31092265033149846,0.5518596409306962
2014-12-16,0.7718195473837792,-0.1606522924834635
2014-12-17,-0.18723693361851207,0.5490248721144899
2014-12-18,0.03437744303902605,-1.3928575040830933
2014-12-19,-0.4565170752927562,-0.3940731288586331
2014-12-22,0.2586569634491606,-0.5258723454903547
2014-12-23,0.2537097823324968,-0.018342344553128737
2014-12-24,-0.21065670810651274,-0.4001355799416155
2014-12-25,0.018067532298687638,0.19376947736993472
2014-12-26,-0.018067532298690087,0.09397628017831247
2014-12-29,0.11269175979613583,-0.33278642933047664
2014-12-30,0.08765359404104935,-0.1313399404478628
2014-12-31,-0.3140271301362547,0.07051900888287724
2015-01-01,0.0844138608574938,-0.5228171444292634
2015-01-02,-0.005173060957773175,-0.07619367162765674
2015-01-05,1.5294860263717376,-1.1897438565102714
2015-01-06,-0.30573284861111477,-0.06210645277236351
2015-01-07,0.6781425074233263,-0.534627617400705
2015-01-08,-0.15641262308696802,-0.33195730466938966
2015-01-09,0.07527872691010153,-0.33794393820058677
2015-01-12,0.14278910277462847,0.6307137852062381
2015-01-13,1.038967394112134,-0.33063673964049367
2015-01-14,-0.11286825209019968,-0.4509498516605509
2015-01-15,-0.06275302224167473,0.06480468848150303
2015-01-16,0.09202628869017797,-1.268343230793838
2015-01-19,0.102807271045973,-0.6148873386060637
2015-01-20,-0.12789241960311815,0.2756573846945433
2015-01-21,1.3137921087885387,-0.4409093556812298
2015-01-22,1.886638266755647,0.590626380316387
2015-01-23,0.3106020179735673,-2.339614797820338
2015-01-26,0.6022776875280635,-1.9695673188945495
2015-01-27,0.17885963258198367,1.092915671812222
2015-01-28,-0.6858803522277429,1.058356411852316
2015-01-29,1.0274595178061579,-0.7587187178921266
2015-01-30,0.7161599703614208,0.4783451539234167
2015-02-02,0.6015869994756943,-0.2343696043751205
2015-02-03,-0.8317918643340364,0.2887982175268975
2015-02-04,-1.134920477670066,1.0145404662095805
2015-02-05,1.0872272832044863,-1.2173604340968083
2015-02-06,-1.135464972016311,1.3446211575507285
2015-02-09,0.6572682587252211,-1.3830915005197415
2015-02-10,-0.34492683390274453,0.1109465116006892
2015-02-11,0.8787649752634245,-0.044170100234545755
2015-02-12,0.2619001350892886,-0.0882723133711319
2015-02-13,-0.8580718608787058,0.8098083044709883
2015-02-16,-0.4406520763108617,-0.03419873449920823
2015-02-17,0.16366845081241949,-0.5808611242167605
2015-02-18,-0.6740359929742948,0.6219065644784293
2015-02-19,0.5167900234136156,-0.041045440261669466
2015-02-20,0.283021482324432,-0.29256250068887
2015-02-23,0.3404894018283766,0.12966795108525345
2015-02-24,0.31944406452361146,-0.42703336043747153
2015-02-25,-0.614303755523641,0.053284509565487366
2015-02-26,-0.519923003598726,0.21680953305266887
2015-02-27,0.5759249987028181,-1.4026140340517965
2015-03-02,0.09192708236160672,-0.3880713298083396
2015-03-03,0.19559018224019087,0.15303346959355402
2015-03-04,-0.44761442960638764,0.027945465262480738
2015-03-05,-0.4705414451887605,-0.8994636203198564
2015-03-06,0.46413337028638757,-0.4522220970351142
2015-03-09,0.9631309858595798,-1.7009420131539597
2015-03-10,0.1427165677971484,-0.11597933775582231
2015-03-11,0.42379033285721934,-1.1578674390493175
2015-03-12,0.506033688580531,-1.5049712776884283
2015-03-13,-0.378296342021542,0.7326527593731302
2015-03-16,0.9863819822270697,-1.370920548779182
2015-03-17,-0.33919277028690675,0.8674338979073777
2015-03-18,0.10797778251679063,0.23712366367233242
2015-03-19,-1.8493239920502942,2.34941858924157
2015-03-20,1.1744943285459988,-1.6827025546640437
2015-03-23,-0.9516841273466196,1.4670142016394025
2015-03-24,-0.4756659921589952,1.0874785980817097
2015-03-25,-0.09588180507310454,-0.39325375004806
2015-03-26,0.14378825467992043,0.5345387331017505
2015-03-27,-0.38070516682535566,-0.6783444864340464
2015-03-30,1.0252296089730148,-0.013053642274932147
2015-03-31,0.516592172431317,-0.5037992599711714
2015-04-01,0.11592228104174356,-0.8540873017487882
2015-04-02,-0.6134832458750946,0.2957276753665615
2015-04-03,-0.386931877725426,0.9316163877554637
2015-04-06,-0.6925933821667993,1.1941951539813291
2015-04-07,-0.004003983534133021,-0.6065322917822169
2015-04-08,0.23619949317133143,-1.0172146205242447
2015-04-09,0.2994620720589632,-0.35980022818393864
2015-04-10,0.2834512575494057,-1.0834236933770045
2015-04-13,-0.06044230582109095,-0.5564370388899039
2015-04-14,0.1788412243085505,-0.34846413494175105
2015-04-15,-0.8637838825540055,0.6992003460704671
2015-04-16,-1.4499449196269518,0.2782790278670431
2015-04-17,-0.8373702203617294,0.7351252890400624
2015-04-20,0.07619753401558392,0.5067916145698239
2015-04-21,0.10068074022468507,-0.5820546172887794
2015-04-22,0.355250328318123,-0.05372106117897189
2015-04-23,-0.1999298304688605,-0.14813196868964212
2015-04-24,-0.7798702327510356,0.8282392182623336
2015-04-27,0.18506729792385326,0.49764113973047375
2015-04-28,-0.6297834622620441,0.08264150689745703
2015-04-29,-0.4641612000244812,0.8345486175603143
2015-04-30,-0.1546350270066898,1.3150357104829433
2015-05-01,0.49467967096348864,0.8987238741826697
2015-05-04,0.6930690525526031,-0.25648492814611473
2015-05-05,-0.5730928203416276,-0.3294406304732694
2015-05-06,-0.181267676815556,0.33279755195278693
2015-05-07,-0.27044444772151227,1.3775355917792378
2015-05-08,0.5798151462104164,-0.836892625609086
2015-05-11,-0.14546467455814108,-0.4712598588704311
2015-05-12,0.026460281881461906,-0.444541589227636
2015-05-13,-0.7519789494859505,0.6888684738586102
2015-05-14,-0.4090650344976585,1.1432461064799746
2015-05-15,0.24230319600272557,0.47899727089588595
2015-05-18,0.2400502297951386,0.35075168488019187
2015-05-19,1.1028037280714347,-1.0440419164911752
2015-05-20,0.6900873923056962,-1.597756493461942
2015-05-21,-0.18580370057399337,-0.4126789020246717
2015-05-22,-0.08523603784326282,0.09995019423016749
2015-05-25,0.808472249592623,-1.0753766006082484
2015-05-26,0.19744318349569212,-0.19878565301065165
2015-05-27,0.8495116735403831,-0.7530607610023686
2015-05-28,0.23795486292724002,0.10240822139052667
2015-05-29,-0.23232289009125187,0.5519651348569679
2015-06-01,0.2491872762517667,-0.021918382883109443
2015-06-02,0.5468260542812682,-0.3194544167416062
2015-06-03,-0.8878050878628317,2.0570519995353527
2015-06-04,0.3401751205925022,0.962402252899677
2015-06-05,0.3046122207679274,-0.44481534377373994
2015-06-08,-0.2965829513491244,-0.8937435466511465
2015-06-09,-0.37800707255974414,1.5436691791918054
2015-06-10,-0.5656652355425981,0.16031484815574468
2015-06-11,-0.5362832833135313,0.11418484431849935
2015-06-12,0.15468533156218123,-0.6326003998797131
2015-06-15,0.1763648980200782,-0.18416999282599
2015-06-16,0.010560587654733616,0.5072973666452048
2015-06-17,-0.16740666383989217,-0.31076245602327907
2015-06-18,-0.5414993711876965,1.1317102775775476
2015-06-19,-0.008178974687708238,0.006814742282183998
2015-06-22,0.3754741924783136,0.019340854312802778
2015-06-23,0.3213017495556835,-0.21018234919251122
2015-06-24,0.07874480592736641,-1.5707869466468967
2015-06-25,0.4921677755132513,0.3110637474924294
2015-06-26,-0.41997099641878755,-0.035853268808446144
2015-06-29,0.15314637597196873,-2.055753000398585
2015-06-30,0.49185984470075844,2.234041188051138
2015-07-01,0.5231275247037922,-0.786995923882678
2015-07-02,0.9103264278584325,-0.9144421124812699
2015-07-03,-0.37477189777931585,0.4822250827471875
2015-07-06,0.5572758808214496,-0.8324825272776827
2015-07-07,0.3576933339961456,0.4893832375966082
2015-07-08,0.453178430915083,-0.3540463724615513
2015-07-09,0.0958891424917461,0.5531237842318322
2015-07-10,-0.15252509067221648,-0.0719325532484412
2015-07-13,-0.10705826284662798,0.5947458116812767
2015-07-14,0.43226844019881566,-1.2530463436316726
2015-07-15,-0.10985515080733309,0.15949153380938236
2015-07-16,1.4807045020738951,-0.5871975078522234
2015-07-17,0.31743318194832176,-0.5271865310069692
2015-07-20,0.14563183391556522,-0.5135896514216153
2015-07-21,0.06696682392034412,0.04767126724507613
2015-07-22,-0.406343546675147,0.9602785990565397
2015-07-23,0.7527840903483516,-0.11808076001654935
2015-07-24,-0.17115185358297344,0.5654226962210038
2015-07-27,0.17268757276578683,-0.15153177743711493
2015-07-28,-0.024546907411780287,1.0667031779729927
2015-07-29,-0.840311874903039,-0.21713333881867888
2015-07-30,0.14684870876381392,-0.7430784423021543
2015-07-31,0.44618640399193077,-0.40886157368478493
2015-08-03,0.8834008329307461,0.27165152698595996
2015-08-04,0.28234716861389086,-0.11838816679125205
2015-08-05,0.2573102676252223,-0.6138438595033697
2015-08-06,-0.17450207270684204,0.12966808782204783
2015-08-07,-0.4246277784556015,0.21939166953536662
2015-08-10,0.24221223524956728,0.3469867012575084
2015-08-11,-1.0230880685984238,0.47260786348271905
2015-08-12,0.6801628620098831,0.22721040757417774
2015-08-13,-0.9433590174460179,1.0712777255804502
2015-08-14,0.6758270502050774,0.0
2015-08-17,0.26982512738134834,-0.6108663255521878
2015-08-18,-0.04046561911138853,-0.1352483812664581
2015-08-19,-0.2752927787967012,-0.4266964851350222
2015-08-20,0.4965068305206954,0.7873855973152174
2015-08-21,-0.36182415684786257,1.064079168330274
2015-08-24,1.0830835358132331,1.2380699998706528
2015-08-25,0.4980407374398731,1.7953830837384837
2015-08-26,0.4581089710990974,-0.2776123876240186
2015-08-27,-0.345262583505501,-1.8426171253778
2015-08-28,-0.8305096427490669,-0.8154170208421229
2015-08-31,0.36324862795932517,-0.3021153701261517
2015-09-01,-0.7202204690053565,0.10547203374023821
2015-09-02,0.8334672834927805,0.6001322367030283
2015-09-03,0.0905105953200249,-0.6876618169878344
2015-09-04,-0.5821727061949038,-0.8065322762655669
2015-09-07,0.6650591198643562,0.23391370417215354
2015-09-08,0.15956064283897456,0.10712618734940818
2015-09-09,-0.7336632681390799,0.38812977792104114
2015-09-10,0.5974461005815868,0.11886876448424237
2015-09-11,-0.33944726518751017,0.6235746284049337
2015-09-14,0.10044885009947817,0.46967689754185493
2015-09-15,0.027163364409506008,-0.321657637933327
2015-09-16,-0.052839931515281525,-0.31724888166512405
2015-09-17,-0.5754937881543364,0.1793859106660745
2015-09-18,0.053144817707997234,0.9599021060692499
2015-09-21,0.33341054363802386,-0.9599021060692517
2015-09-22,0.22669051071948346,-0.8993020661598322
2015-09-23,0.18097595106730965,-0.6291828337582641
2015-09-24,0.39100948754301895,0.6202238453062305
2015-09-25,0.10501005463299445,-0.09842059939979099
2015-09-28,-0.03748837917570987,0.20366200096589207
2015-09-29,0.47136165584949485,0.26134625229994685
2015-09-30,0.16408173874241128,0.22149734776488375
2015-10-01,-0.763021641007996,-0.7479690014691919
2015-10-02,-0.5368463438263881,0.1912209736439254
2015-10-05,-0.5959241122180949,0.2993149005734862
2015-10-06,-0.6399993943396101,-0.2836394471725679
2015-10-07,-0.29854587479102174,0.6480564550660491
2015-10-08,0.1616298481256902,-0.2487149252157135
2015-10-09,-0.5110575046981325,0.4167448837163841
2015-10-12,-0.3738201204499084,0.7329512343022762
2015-10-13,0.4699410535851454,-0.12726934624083094
2015-10-14,0.0537859278132926,0.25924593986939803
2015-10-15,-0.7556483653808742,0.7921078428440173
2015-10-16,-0.5199281276309742,-0.9400012897170327
2015-10-19,0.4959265362683914,-0.06250706607294275
2015-10-20,0.795014668608889,-0.282487102446745
2015-10-21,-0.2645602780659891,0.22002493549996793
2015-10-22,1.1325119997229227,-0.052216437685584136
2015-10-23,-0.20960162299776441,-2.381738826847203
2015-10-26,0.5038354402947314,-0.5481047552843861
2015-10-27,-0.12305704407148768,0.41301086419894245
2015-10-28,0.8627907985765864,-0.2619226557564859
2015-10-29,-0.5971069089150514,-0.9840625188651057
2015-10-30,-0.24288848223943246,0.591915423892352
2015-11-02,-0.6587446367970639,0.2917677381930443
2015-11-03,0.1559230279357531,-0.090372462356735
2015-11-04,-0.2186724421465497,-0.4736716343411822
2015-11-05,0.6903347964776437,-0.8787217746186592
2015-11-06,0.053958523911054906,0.14681930105341626
2015-11-09,1.012931681262004,-1.393195656369495
2015-11-10,-0.22664311980443766,0.2428788339518725
2015-11-11,-0.030908127119648545,-0.2042250232026193
2015-11-12,-0.06637825072946117,0.23650527187023918
2015-11-13,0.21857965586952915,0.4822630486338896
2015-11-16,0.28569559491780977,-1.069275037365269
2015-11-17,0.07504146956761965,-0.11228693571087789
2015-11-18,-0.09305873047446793,-0.41382750148576986
2015-11-19,-0.13976411676164438,0.2450988884636416
2015-11-20,-0.02707427512167423,0.5252744456065196
2015-11-23,0.4562609228547106,-0.7969876742935607
2015-11-24,0.03068970426460458,0.009577945862803017
2015-11-25,-0.4298073970705824,0.017036394360591407
2015-11-26,-0.0436051762174438,-0.17759653496997335
2015-11-27,-0.021060983190017157,-0.19319968703760815
2015-11-30,0.5446062843683428,-0.20233683872846395
2015-12-01,-0.13624660570861752,-0.09520531335437164
2015-12-02,0.08386534458460793,0.4992348211680542
2015-12-03,-0.09060797675448425,-0.12105663794157562
2015-12-04,-0.0074933391707465895,2.814535106681541
2015-12-07,0.3074619335687418,-0.2932119161395868
2015-12-08,0.8952945218857392,-0.4604150170523231
2015-12-09,0.5242214219295684,0.551883079155255
2015-12-10,-0.09135761359629949,1.1317326529582652
2015-12-11,0.4852967271371299,-0.6359136923268455
2015-12-14,0.7526828877933844,0.3267869655122672
2015-12-15,-0.06627441094580974,0.0824166646554093
2015-12-16,0.010933007119733886,-0.5175382950515337
2015-12-17,0.4476940460099303,-0.5659766499341343
2015-12-18,0.967033439236225,-0.28018158381321384
2015-12-21,0.15787641537077374,0.23778158541476377
2015-12-22,0.041576984401130154,0.39535271591315735
2015-12-23,-0.23537503037850482,0.33887678226377177
2015-12-24,-0.4825128932420878,-0.3737947804974885
2015-12-25,-0.17702558986547773,0.5557304914586227
2015-12-28,0.06867854828112246,-0.03619326066658712
2015-12-29,0.41109229160002697,0.08447402008170111
2015-12-30,-0.4327792407900931,-0.4314956798066429
2015-12-31,0.27431148191382426,0.05465898145392706
2016-01-01,0.1994799041842734,-0.6875676383504475
2016-01-04,-0.25355634824002277,-0.04668877623843841
2016-01-05,0.5021768473884629,-0.24391094133951063
2016-01-06,0.3560359936641826,-0.7002590122124637
2016-01-07,0.5960482280510323,0.25084301533166514
2016-01-08,0.244236638538898,1.3543452932964715
2016-01-11,0.5797972304046763,0.13776088495606678
2016-01-12,0.26754330507503343,-0.7618612402873808
2016-01-13,0.23177106016272014,-0.12912976103600177
2016-01-14,0.6711850761579776,0.3867915661593301
2016-01-15,-0.04460025064361983,-0.2489778430947763
2016-01-18,1.6139968651690528,0.5608046878191126
2016-01-19,-0.2300641005621151,-0.2290629757255015
2016-01-20,0.12849083540086623,0.16465618643457622
2016-01-21,-0.6074814502605884,-0.3301209627305186
2016-01-22,-1.4207500612935342,-0.1380345726692188
2016-01-25,-0.9165426275754824,-0.5816008700090541
2016-01-26,1.0929688142018374,0.4990796058909852
2016-01-27,-1.2529180101515083,0.10966944054516929
