Date,EURUSD=X,BTD-USD,CAD=X
2021-01-12,-29.66734995268565,0.3189139732881152,-0.20928282920177343
2021-01-13,-33.96151719086302,-0.4987759752318244,0.39629900042505994
2021-01-14,-28.489317182410588,-0.07554415383652646,-0.38007870478363737
2021-01-15,-13.242460921588961,-0.3969043004193207,-0.0923486741711943
2021-01-18,-81.45143329894722,0.9250626316017696,-0.6842590880306143
2021-01-19,-4.540816802091497,-0.13082978903428133,0.0760806549771953
2021-01-20,384.9334688893881,-0.19846084603999392,0.5098325770698242
2021-01-21,-30.4646317784654,-0.7600603190945354,-0.19143025297213567
2021-01-22,-8.953512540505226,0.1639529069468848,0.41816027191092786
2021-01-25,-14.026875805943762,0.6025268971924458,0.025916567074868446
2021-01-26,-9.606827657468674,0.11475026755074502,-0.1906945525246062
2021-01-27,-15.693534270943822,-0.3422932864039496,0.13792318288194938
2021-01-28,10.87837834800811,0.9618802422707962,-0.47620037051636643
2021-01-29,2.11544086981168,0.1162606828861712,0.12362042296443221
2021-02-01,11.491900907916408,-0.22367594293927207,0.03152348219104262
2021-02-02,-1.6630993742093536,0.3421277286786095,-0.45499467121143944
2021-02-03,161.36619417523116,-0.4740810277945262,-0.24559571827412752
2021-02-04,7.888321309695612,-0.008606125603372039,0.02769556190749256
2021-02-05,-14.658969716307002,0.3042895577357596,-0.6282587967714526
2021-02-08,183.04118077808656,-0.5030014982390418,0.6855858420775629
2021-02-09,-3.8146238816303746,-0.16225147680144492,0.04002080092257998
2021-02-10,-29.330432409651365,-0.3187412220522323,0.5508496493374926
2021-02-11,81.3202304483412,-0.008656383721528105,0.01006197804718223
2021-02-12,334.32270926232536,0.036224750067526124,0.08492320522894836
2021-02-15,14.092358787896963,-0.0999902853707546,-0.07758942166107285
2021-02-16,14.973821954530099,-0.4121998064149146,0.08334358533188535
2021-02-17,-4.727050309559944,0.5808947772113937,-0.32733877135847633
2021-02-18,26.08439076575133,-0.07160624034221463,-0.36781674916279705
2021-02-19,-16.698232262119806,-0.1496041469390974,0.3643164233586349
2021-02-22,5.196482771824185,-0.6482156068478462,0.28497294649860727
2021-02-23,13.308514616261125,0.0817519441634218,0.33349308049044346
2021-02-24,-13.808334837006564,-0.1300628257243197,-0.12042622122976354
2021-02-25,0.881157465175697,-0.6559416871721457,0.15822117375803302
2021-02-26,-11.061025655735701,0.79855927336272,-0.08997964463965946
2021-03-01,2.1216584478263023,0.6827976420008097,-0.5827132900038223
2021-03-02,9.117601794761221,-0.4292698609610013,-0.31815938102786046
2021-03-03,-1.0100750124869995,-0.046669047426184385,0.28521567302313144
2021-03-04,-4.9021156878235495,0.27778642597628966,-0.2880048135608271
2021-03-05,-0.6068094129118129,0.05681650329845134,-0.6881411661313397
2021-03-08,7.03371334242926,-0.36283051620250584,-0.3518086584833324
2021-03-09,0.3237703120143154,0.20582450313813005,-0.6198454709617107
2021-03-10,-13.281362088390903,-0.11692171264927609,0.38977317898647446
2021-03-11,10.49015510873279,-0.18191931000779427,0.2366169783703187
2021-03-12,3.5519060662265067,-0.7028475020136482,0.503413381222062
2021-03-15,-6.225246595404976,-0.4955527439807428,-0.3011437674806938
2021-03-16,0.022419324469336033,0.049722720070843884,-0.20273558871979347
2021-03-17,1.7735831097617005,-0.2629188067738375,-0.2023177780549945
2021-03-18,-3.5525907508820342,-0.42354186887849643,0.6818129005479179
2021-03-19,1.7633531650301348,0.8143659224985722,-0.5387043935496716
2021-03-22,-14.059964955217918,0.2561908493942555,-0.2947064563058932
2021-03-23,-18.83702787464263,-0.016773013154725014,0.420042332273729
2021-03-24,-16.344666128566022,0.5534785181822599,-0.7778902857818792
2021-03-25,-13.188454597894172,-0.10642587906213308,-0.2291819283459895
2021-03-26,12.344140197501453,0.1995715491254435,-0.30854165403151335
2021-03-29,2.710421892962045,-0.1396630605016158,0.09666010928697233
2021-03-30,-2.7579783247365874,0.04926872742125887,-0.144197878443586
2021-03-31,-12.79759766778139,0.24145031909486026,-0.4027045738019597
2021-04-01,4.693970048143203,-0.44766769804820417,0.04457788887903824
2021-04-02,-4.519084052621302,-0.14564932072538284,0.43584335414605935
2021-04-05,-24.127504014531766,0.14346731978076566,-0.10002289071011639
2021-04-06,-12.761962378286473,-0.34861411609167225,0.4313981953136592
2021-04-07,-3.657422312893177,0.4089422677300725,0.4678428163524373
2021-04-08,-0.6938566704192795,0.32852392762705573,-0.0047486026508836154
2021-04-09,-1.8721267165504707,-0.4003950738636908,0.3538931154240421
2021-04-12,70.68459179546849,-0.24995404698282542,-0.12733601511304427
2021-04-13,2.885199480724987,0.22504667939609035,0.11914405802817551
2021-04-14,-17.099175159918833,-0.17437644829222387,0.33112327681075193
2021-04-15,3.755799556168715,-0.16032318324005201,0.2672952619411806
2021-04-16,0.16806305001553223,0.21330433529609394,-0.11971556290383267
2021-04-19,-39.820669488298066,-0.20807004625742476,-0.019148372403277047
2021-04-20,3.656902001500417,0.03275074653417143,0.6335809454036445
2021-04-21,8.624332513258558,0.7171578955485591,-0.10708288987623105
2021-04-22,-4.065158230681654,-0.8547735656815658,0.04453360191536415
2021-04-23,6.382420027872038,-0.006397260942647698,-0.19103788602828908
2021-04-26,-8.088891520938468,-0.12237570380331242,0.6250504777101318
2021-04-27,-1.9998615882981463,-0.7335310163146702,-0.06766122021124588
2021-04-28,-6.521226396634128,0.08229057256043948,0.0714564737621437
2021-04-29,15.518180232355295,-0.8326450996077206,0.37730907940705105
2021-04-30,39.88769564912049,-0.21702603023655564,-0.07276763569032951
2021-05-03,-14.728022136505302,0.023625894018697302,-0.8190845873297992
2021-05-04,-7.1514515303695685,0.00814527046182345,0.2786131525111424
2021-05-05,-1.6277039441975782,0.1636784501366062,-0.383277747731503
2021-05-06,-4.0891086979131686,-0.2691081623499403,-0.05884542128350434
2021-05-07,0.15051335930342802,-0.921976807679481,0.5044664866080906
2021-05-10,-7.360592289466195,-0.32910552621476796,0.8495398926473774
2021-05-11,-2.459023883393141,-0.16757594007454912,-0.24767285752498314
2021-05-12,-0.4134995734532132,0.02232642094854853,0.029387645131562223
2021-05-13,-0.8763562544330528,0.20005526649924388,-0.543408642612131
2021-05-14,-0.08771504507572025,0.3935482246562927,-0.01002745212409506
2021-05-17,-10.84796138427696,-0.47089838755974833,0.6050930549080791
2021-05-18,-10.098661465057324,-0.4087133517063912,0.053490458448157696
2021-05-19,-13.551037879149453,0.09285505321252607,0.552151594775574
2021-05-20,-0.8894485935913465,0.49367477954422867,-0.41838335625720147
2021-05-21,-14.669906236276287,-0.5753287877318436,0.4315598457791392
2021-05-24,-10.583965027659325,0.037306950121740456,-0.3447842784843669
2021-05-25,13.89664863738853,-0.14253349433387408,0.2577289577857744
2021-05-26,29.673492630666143,0.11784602554087975,0.2820996568641432
2021-05-27,-6.026991274617721,0.5479042179474591,-0.4612427257485008
2021-05-28,11.974018420836074,-0.49380544279794547,0.004869039459753921
2021-05-31,-10.459795102263293,0.06296160734513556,-0.025595431068903274
2021-06-01,-3.5399452657269848,-0.14158681660425554,0.35108358588156197
2021-06-02,-21.64962522413837,0.06882306334687893,-0.12340095487372027
2021-06-03,18.691996726465998,-0.2568595221889347,-0.06471845860595016
2021-06-04,0.21662702168607773,0.5731909212388864,-0.6294536179352939
2021-06-07,-9.461543619660695,-0.2577074952481717,0.2917987829321289
2021-06-08,13.684409411514098,0.09026729246988108,0.20728666661506967
2021-06-09,5.387706344882548,0.2043582150966783,-0.17042140583581888
2021-06-10,-4.953745007543187,0.02641789747592771,0.07517140274577727
2021-06-11,-2.0704547111311644,-0.17829339206449912,-0.07754178831091973
2021-06-14,6.760360125260956,0.5375014885141915,-0.5122571731379644
2021-06-15,-41.21781974682827,-0.13982921637396561,0.0993919050279235
2021-06-16,-1.0304233698053333,0.3673484175975794,0.04002410493513242
2021-06-17,0.40461628101546854,0.7582746349009906,-1.0843962346389069
2021-06-18,-1.1696524959432075,0.5473160773405983,-0.6850199257112499
2021-06-21,-18.91112781744768,0.8481055830567685,-0.33365033317003245
2021-06-22,-5.623397387257811,-0.6417724390311408,0.3275888241700775
2021-06-23,4.836206740344617,-0.4850478591090779,0.20292243125450415
2021-06-24,-7.764366672612755,-0.054423739751485734,-0.029830447809253702
2021-06-25,3.3042111979570743,0.15442667184457637,-0.02385549563488354
2021-06-28,-0.09106557593836495,-0.2467036365785824,0.09912185233162951
2021-06-29,-16.768047200730962,0.34250159026214533,-0.11094247801214374
2021-06-30,0.5710368700735158,0.5042957001245574,-0.2261387132008741
2021-07-01,-5.192399856513596,-0.028234336530597037,-0.379414749168705
2021-07-02,0.4230966609916731,0.3873313613736329,-0.08884818090965085
2021-07-05,0.8262809981456343,-0.8898223230014213,0.08417743052644422
2021-07-06,0.05093367479995781,0.0802849885054302,0.06406783710120045
2021-07-07,2.7210560676498963,0.9578747264395115,-0.33109661497897624
2021-07-08,1.2310085257619896,0.1894338819582897,-0.26321867575267444
2021-07-09,0.8444383582628223,0.3709406194161158,0.46301331645948185
2021-07-12,0.8792969109940874,-0.6465543490837833,0.21062849877842016
2021-07-13,1.0641020595389739,0.06588260082556197,-0.06526261676987888
2021-07-14,-2.9758302579158236,0.5282930164194122,-0.7571489140241527
2021-07-15,0.028992622295853643,-0.043928733009268583,0.49226055054825135
2021-07-16,2.3080293929388596,0.587278766772692,-0.1818965027435615
2021-07-19,-3.059165845473677,0.22161999443393032,0.018549789937249983
2021-07-20,-5.697587511235547,1.023231397577229,-0.17066072430054202
2021-07-21,-7.309069427046399,-0.5562507715962783,-0.0824893946899663
2021-07-22,2.2713484648600124,-0.8378630152704236,0.07310905803727952
2021-07-23,-0.16473975251183326,-0.038990632953317395,-0.16952306802585637
2021-07-26,0.18013124155971116,0.02785724905680631,0.0058932597006622345
2021-07-27,1.518942586996208,-0.2188214941536426,0.29164853819827474
2021-07-28,-5.0509687913914085,0.40829658664054413,0.13005454274701567
