Date,SPY_forecast,AMZN_forecast
2024-04-16,0.4261498477549194,0.08583489557332029
2024-04-17,0.1924602988246595,-0.26806496281935993
2024-04-18,0.42301128059508913,0.14631522800450703
2024-04-19,0.3718972111353453,0.02513947357838568
2024-04-22,0.4226411310658145,0.06869470663022617
2024-04-23,0.22553561482131665,-0.0903224632810906
2024-04-24,0.3659957311206535,-0.1228244283868761
2024-04-25,0.2612703359969933,0.012941550864962108
2024-04-26,0.21895986081363952,-0.05295419018303477
2024-04-29,0.0857719403229083,-0.06779980809147063
2024-04-30,0.11495401034748251,-0.24523335377380726
2024-05-01,0.49555499667257413,0.16304569870290547
2024-05-02,-0.011089329717572819,-0.2321689287785567
2024-05-03,0.308008717459734,-0.05419256764423145
2024-05-06,0.4083934151928715,-0.03408498759273299
2024-05-07,0.2950892617058493,-0.004331748568065714
2024-05-08,0.05726359509607161,0.08580913920704274
2024-05-09,0.019564001856305937,-0.08255429743961845
2024-05-10,0.33182569143196056,0.08330217897044725
2024-05-13,0.2550215945848021,-0.010060517222035251
2024-05-14,0.08548869947591371,0.08832418355344024
2024-05-15,0.10099976260117371,-0.022684566635270697
2024-05-16,0.46003407133890556,0.10721157611134655
2024-05-17,0.3001255357839548,0.16194152752042335
2024-05-20,-0.08850558439964144,-0.0718062689363924
2024-05-21,0.29391204323752507,-0.037108036342238596
2024-05-22,0.5220854559979504,0.022208789083694086
2024-05-23,0.09883818380629569,-0.04754049524484741
2024-05-24,0.13088806366388567,0.17415089586346605
2024-05-28,0.25223505047763284,0.15107314998387725
2024-05-29,0.21974567578194526,0.06809957042529509
2024-05-30,0.30629091222955096,0.0327894273285044
2024-05-31,0.18305617105964928,0.05260952949045768
2024-06-03,0.1345756605390919,0.053226476276375
2024-06-04,0.38413535639024504,0.11202265873494766
2024-06-05,0.2083130623903538,-0.0919025378452147
2024-06-06,0.340124088798065,0.047902770343966866
2024-06-07,0.1991495780778514,0.019460236246250477
2024-06-10,0.1514746481962728,-0.02855561501792926
2024-06-11,0.2315146911639031,-0.09984766788999926
2024-06-12,0.17993402782669657,-0.0933602448586603
2024-06-13,0.2181529284417744,-0.07493582693164517
2024-06-14,0.31299729152492545,-0.005116929652965468
2024-06-17,0.2796135449817863,0.08914300453769176
2024-06-18,0.2851188808274511,0.09784030303596329
2024-06-20,0.17880130013899798,-0.04813399444850899
2024-06-21,0.4528131197179674,-0.05752701068029309
2024-06-24,0.02144803426274836,-0.1567621662033575
2024-06-25,0.0714918761106241,0.08123699887822874
2024-06-26,0.16330788103737917,0.05019753737175393
2024-06-27,0.36501036889615196,-0.06885903463191452
2024-06-28,0.4950083672381925,-0.11341445346035402
