Date,EURUSD=X_forecast,CAD=X_forecast
2023-01-02,0.24989164457333785,0.3322376310897121
2023-01-03,0.23991986147488803,0.32782794635077345
2023-01-04,0.23105816159916553,0.31733551255014486
2023-01-05,0.253903520364286,0.3664706200306122
2023-01-06,0.3300707606923148,0.365274651047921
2023-01-09,0.3282696290351012,0.37544941251921415
2023-01-10,0.35193372801795814,0.426018536193737
2023-01-11,0.34020936300403676,0.43035205042959057
2023-01-12,0.32818554352105117,0.41370779041598144
2023-01-13,0.31325499708581367,0.400225313283932
2023-01-16,0.3065892470861492,0.41536988929730384
2023-01-17,0.29361968338182465,0.4031035619856264
2023-01-18,0.2803816799102411,0.3874729404287172
2023-01-19,0.2679699299868114,0.3765466248332007
2023-01-20,0.28346418325741923,0.36179583587437736
2023-01-23,0.27348357781074006,0.35221904591623443
2023-01-24,0.28312613752805543,0.34179790960134687
2023-01-25,0.27048769608447193,0.3284434217088246
2023-01-26,0.25846193842786713,0.31593356665757294
2023-01-27,0.24699548206944077,0.3073980860759745
2023-01-30,0.24686216374656259,0.29727647227334153
2023-01-31,0.23640838397331862,0.2866938059959325
2023-02-01,0.24223971084959334,0.27611791673032154
2023-02-02,0.2472999659263105,0.26490477007558705
2023-02-03,0.23905255508287085,0.33569002594248665
2023-02-06,0.23277721095504209,0.3594553298433437
2023-02-07,0.23969314990971677,0.3873745592545833
2023-02-08,0.23325514155209975,0.38392694752015344
2023-02-09,0.22987475140220254,0.36904520815598085
2023-02-10,0.22713635904519816,0.355277007339479
2023-02-13,0.21731035767196424,0.3441009111084825
2023-02-14,0.22927942767269063,0.3443654649603813
2023-02-15,0.2210285845763921,0.3410036647735517
2023-02-16,0.2116280077953445,0.3279044734277329
2023-02-17,0.20863020354581696,0.3213951087505858
2023-02-20,0.21628406341542605,0.3109834736673816
2023-02-21,0.20721638675378282,0.3001997484425965
2023-02-22,0.20068795601773148,0.28837086557996666
2023-02-23,0.2083815771218368,0.28002933416357856
2023-02-24,0.19978466743499157,0.2762050961537737
2023-02-27,0.19139252867523399,0.2653458820090381
2023-02-28,0.18934684808271096,0.26125690164785514
2023-03-01,0.182506858380318,0.26322782107883674
2023-03-02,0.1869715612038141,0.2566612295187009
2023-03-03,0.18709637950239666,0.27777855900021653
2023-03-06,0.1793753840553775,0.2830929963079181
2023-03-07,0.17206632240127723,0.2748724234561215
2023-03-08,0.16530404290282671,0.27833927680728915
2023-03-09,0.19999118008224392,0.3308139083617017
2023-03-10,0.19751567760911276,0.318207962727705
2023-03-13,0.1914699357542182,0.31069263795909435
2023-03-14,0.19451538746736877,0.3333306469652064
2023-03-15,0.18865286177649687,0.3267371136902367
2023-03-16,0.18628967620554432,0.31436663654654073
2023-03-17,0.19177447814983523,0.3705847720885762
2023-03-20,0.18912578183089107,0.3599134702635794
2023-03-21,0.18172338027477902,0.3609733497759557
2023-03-22,0.1781830486168949,0.35298139516071264
2023-03-23,0.17415726843664192,0.35009387989778645
2023-03-24,0.1672870600009899,0.368035580740538
2023-03-27,0.1606260362152953,0.35775038196037945
2023-03-28,0.1544435302545369,0.3542365224824073
2023-03-29,0.1617544542767006,0.34372029184346115
2023-03-30,0.16460664506128755,0.33435787973281894
2023-03-31,0.16049862641017792,0.32176886025632184
2023-04-03,0.15855966290742757,0.3221586875755974
2023-04-04,0.15346235788104762,0.3422104695736159
2023-04-05,0.15924874598648564,0.3689388748051087
2023-04-06,0.153068995788258,0.3625713786765395
2023-04-07,0.14771425321314563,0.3586182016182709
2023-04-10,0.14593322410667323,0.3460089362540486
2023-04-11,0.14047698523252275,0.3329694790225347
2023-04-12,0.13510411798027205,0.32633394156294687
2023-04-13,0.1344429576909652,0.32186637961475395
2023-04-14,0.13075641042387917,0.33204070683332926
2023-04-17,0.15149726434839375,0.3293077562046536
2023-04-18,0.14713256385954565,0.33083611635712423
2023-04-19,0.1432181680481983,0.3297374145920794
2023-04-20,0.13780326232715684,0.3256348266507496
2023-04-21,0.1470768544237145,0.3148882783746759
2023-04-24,0.14182850908165073,0.3042694948571298
2023-04-25,0.14429842365126314,0.2943944793404299
2023-04-26,0.13893773935543732,0.2981213604167617
2023-04-27,0.1506553217411441,0.3069004791152163
2023-04-28,0.14520519292734782,0.3108584356769794
