Date,EURUSD=X_forecast,CAD=X_forecast
2023-01-02,0.09951371252731409,0.29390379123430543
2023-01-03,0.12928380135857187,0.2810694624273431
2023-01-04,0.06821257169319218,0.2547101504182387
2023-01-05,0.15027933228950857,0.39312356113526764
2023-01-06,0.2801583014727983,0.34425125691062
2023-01-09,0.1936188539617614,0.41858831867790597
2023-01-10,0.24276820180320957,0.44097961437002914
2023-01-11,0.2196044628979309,0.41251761304502954
2023-01-12,0.2138606378546309,0.39933836150148894
2023-01-13,0.2227367335794519,0.33688832314206185
2023-01-16,0.20879081791923051,0.46143839905183276
2023-01-17,0.19377391131292046,0.37124266973253695
2023-01-18,0.18858131010722354,0.287007067044928
2023-01-19,0.14308209673888653,0.38789917492257614
2023-01-20,0.2800559413785103,0.4050622293237688
2023-01-23,0.24452377603373437,0.33989550577134997
2023-01-24,0.3374209441871833,0.3183338765002863
2023-01-25,0.261809329866806,0.3944570534925884
2023-01-26,0.21807877903008277,0.346974421585577
2023-01-27,0.1837720784845435,0.30819821546072573
2023-01-30,0.11585144771419251,0.3212372217312448
2023-01-31,0.22003058869824377,0.32980602330892184
2023-02-01,0.23026178093412097,0.3090937843378573
2023-02-02,0.24940839868622589,0.3028087966832886
2023-02-03,0.10686359583894381,0.4081226868989981
2023-02-06,0.1893674367163969,0.39683243972797716
2023-02-07,0.1596806657661312,0.41306246180249245
2023-02-08,0.17986281922750533,0.40894407254566595
2023-02-09,0.15255329383251587,0.36219731479665235
2023-02-10,0.19188968115918703,0.37036714019044736
2023-02-13,0.09342580796935596,0.2657158246695113
2023-02-14,0.19817231093468962,0.33520497988874615
2023-02-15,0.1482664856672144,0.36267209785441523
2023-02-16,0.14356419644167576,0.38386680570882353
2023-02-17,0.0236428098646648,0.3422142907732005
2023-02-20,0.1572449567625368,0.3230595231873435
2023-02-21,0.10810583079977928,0.27354597995516094
2023-02-22,0.20789547947503612,0.28017858127295603
2023-02-23,0.1313599253907284,0.3265735507001502
2023-02-24,0.08647702740325873,0.3550421608298791
2023-02-27,0.052193572498243856,0.3002251454165191
2023-02-28,0.06990747108428731,0.33698920182155023
2023-03-01,0.10720170176918971,0.2843529658739805
2023-03-02,0.19001900443164174,0.30388273776909114
2023-03-03,0.16753688479580753,0.3362592437566151
2023-03-06,0.13046063473380268,0.3370695450730634
2023-03-07,0.0820624821087683,0.30532450102702957
2023-03-08,0.0620777888953148,0.29861026481096653
2023-03-09,0.17559698300895515,0.3960629482649961
2023-03-10,0.15084864065436346,0.33950836999484146
2023-03-13,0.1738171071737384,0.33279403862891455
2023-03-14,0.09976323593041057,0.3839251309488715
2023-03-15,0.11211390518705319,0.3609876706314834
2023-03-16,0.1604845847959593,0.32609961553420297
2023-03-17,0.1532684001929763,0.38544720939365074
2023-03-20,0.18436883357766484,0.40893094401766816
2023-03-21,0.15562923312015203,0.3996507574606472
2023-03-22,0.1626614821369917,0.3484209314160202
2023-03-23,0.07993825454315347,0.39528452161179306
2023-03-24,0.17550504510703072,0.4100172827756022
2023-03-27,0.20798566989125122,0.2777793570831072
2023-03-28,0.22134256804188931,0.4296448605678331
2023-03-29,0.17181677059799552,0.38581303198773664
2023-03-30,0.12908638225433233,0.3833746889224604
2023-03-31,0.07279535646497065,0.28778718436248313
2023-04-03,0.1446115285810126,0.35007392358921013
2023-04-04,0.1725905947935086,0.368211779283862
2023-04-05,0.2693505435228362,0.4112349711114976
2023-04-06,0.10100814148755423,0.3768455060564425
2023-04-07,0.08128530550297892,0.38930368270105997
2023-04-10,0.1181754464464433,0.3219676518282311
2023-04-11,0.08782644984446035,0.3152614659722774
2023-04-12,0.15526250592358515,0.2831486075305206
2023-04-13,0.15133158785624667,0.35473763565509453
2023-04-14,0.07503782726051605,0.3660522335848521
2023-04-17,0.13098304892827772,0.32974663364257173
2023-04-18,0.06285431600510681,0.3537739062412507
2023-04-19,0.10792861146680471,0.3196396853416562
2023-04-20,0.11237481769070712,0.31785405893480473
2023-04-21,0.1589856867792347,0.2911013623569336
2023-04-24,0.11127400519248538,0.3208344814669667
2023-04-25,0.08382813431158521,0.32417344902196216
2023-04-26,0.035538997930710386,0.3261960747169789
2023-04-27,0.0842805476792627,0.3038464087145561
2023-04-28,0.09711771204480152,0.3279434533748925
2023-05-01,0.15035743974847976,0.33448208404782953
