Date,EURUSD=X,CAD=X,EURUSD=X_forecast,CAD=X_forecast
2023-05-17,0.008209151752553824,0.005458286063359259,0.18109426182329263,0.3431249920946248
2023-05-18,0.006069814900295052,0.06322643018599754,0.08156302167294739,0.3093341027506866
2023-05-19,0.0529880726506286,0.33733443901510096,0.05467329726631387,0.25900522722729585
2023-05-22,0.005164512359770974,0.19308576865724517,0.14095778326536512,0.28370465607300294
2023-05-23,0.01220325417710631,0.011687615356345922,0.1696630653132417,0.323571519476241
2023-05-24,0.0006718591517163138,0.1461731731754327,0.16394172463022932,0.3088617982149756
2023-05-25,0.4356446200386888,0.013249369075972964,0.13468879859113783,0.29223838815895464
2023-05-26,0.1620457190037923,0.09341840138464208,0.1502974603885476,0.3042933677369017
2023-05-29,0.06283744293884301,0.00016568698338963178,0.10974152677863629,0.2731620070647766
2023-05-30,0.0034557492351562375,0.02058892652569941,0.13386257351908373,0.26908237389649425
2023-05-31,9.143826978988356e-05,0.05626974085013932,0.10177334214114761,0.2533133456973628
2023-06-01,0.0614019907008472,0.12457344177688139,0.16842952086473195,0.30453205108560133
2023-06-02,0.8220677130931149,0.37622051379241356,0.09061448652508557,0.2823058478268702
2023-06-05,0.011958998566887194,0.3337649259189884,0.1680496927434131,0.3008414746823946
2023-06-06,0.021523538076938374,0.015173373984482534,0.03253108954694468,0.2827938081375671
2023-06-07,0.13494111520971175,0.016478990161403723,0.10976986350583023,0.2675589133150154
2023-06-08,0.040606863299167816,0.007708206241130209,0.06612903512001256,0.268333120550527
2023-06-09,0.005154290002596863,0.4942586921508579,0.09954380242166992,0.28766584202604206
2023-06-12,0.03556691056546111,0.08677511483134616,0.047925267649697824,0.2956868525760066
2023-06-13,0.03859164033512326,0.012529646734303538,0.0794167538600298,0.2563744624883014
2023-06-14,0.13064320176759275,0.059985984728567844,0.0544380724124102,0.2878951934248143
2023-06-15,0.007722146346261356,0.24769822414124035,0.03766069847382606,0.2613065290965989
2023-06-16,0.6149039988720435,0.9006175175750423,0.050104101565741486,0.2837381524934926
2023-06-19,0.03267517064645109,0.0012259573562660873,0.09278301551748054,0.32380208708266645
2023-06-20,0.007592564600888258,0.02649579281133833,0.09437217464259952,0.2677644448013721
2023-06-21,0.014853766669644865,0.001298334882604846,0.10886423618073733,0.2993529085329583
2023-06-22,0.23857655618423945,0.4379314529790303,0.09215045655098594,0.3066085362605435
2023-06-23,0.0131640632839991,0.09416004095317637,0.052779371799152125,0.31463799379412477
2023-06-26,0.020453047612305146,0.22717022492180794,0.05033218697519923,0.2655537069879506
2023-06-27,0.01246794401960123,0.0012194878453133833,0.058295546114320945,0.26414480475945157
2023-06-28,0.13157424427013423,0.18354743472884275,0.0800614262725317,0.30673199888279407
2023-06-29,0.1680390090029693,0.14265222303975575,0.08204719736560967,0.3005226154372591
2023-06-30,0.00018451187124497636,0.1918240425102811,0.08458394360159079,0.28021369698545895
2023-07-03,0.0,0.13192948393699153,0.02744509865329002,0.2837712113531809
2023-07-04,0.0002279146934449909,0.00263069501329402,0.06853600564734486,0.28920421037887384
2023-07-05,0.03420012816577075,0.06654825709236903,0.053190731707395314,0.2567253985384427
2023-07-06,0.22267822564345593,0.06789370318851631,0.08297234998743644,0.28669382953295486
2023-07-07,0.35805243221427424,0.09837896234131918,0.032900906581141955,0.2829334089299776
2023-07-10,0.42761586870801804,0.5273559992486468,0.06998975634501856,0.29104456838938103
2023-07-11,0.0009078179213218264,0.10902315232211193,0.060400111895193474,0.26824621481316757
2023-07-12,0.12166136141299017,0.005443959423366639,0.10575336838395714,0.2893839234173703
2023-07-13,0.11521989362435657,1.4034475128300854,0.08896740091940908,0.2913920824372808
2023-07-14,0.28437839491860856,0.5015374041311383,0.07818261179663259,0.3818420984976101
2023-07-17,0.7360978242762032,0.0014580207036124207,0.0814053952340666,0.3126099922842677
2023-07-18,0.03157434050042817,0.007681896608564687,0.18631923559312374,0.3293568876166728
2023-07-19,0.07150050498783825,0.006001723035551182,0.11731847039130315,0.318360304159774
2023-07-20,0.0005905604132092739,0.04438180377028534,0.09316814195815837,0.3294027624289488
2023-07-21,0.007239423495566637,0.3697576343497439,0.06274681992793746,0.27955247983326315
2023-07-24,0.14289091203981652,0.011172498881428263,0.08887562078559447,0.2805680773952014
2023-07-25,0.13955134576472658,0.3121308890495086,0.10646777116817181,0.2986994156948277
2023-07-26,0.009002540184952551,0.013206347269517207,0.14026479263217295,0.3559555135654704
2023-07-27,0.01761058292175568,0.06379857349812465,0.09394837320086454,0.31173687889707297
2023-07-28,0.028778589859458137,0.8084922266092657,0.05400512434785697,0.26730205091407905
2023-07-31,0.03292087124995749,0.17181933292276982,0.08698045632579134,0.32482305744134865
2023-08-01,0.19824075179099804,0.058539238698404106,0.1254216176406522,0.29712186854779604
2023-08-02,0.33628196265583715,0.008754834342099527,0.17336318968357667,0.3101550254064871
2023-08-03,0.3186475797910268,0.33517424772221943,0.16064390698155256,0.3285354818653313
2023-08-04,0.002911796915657518,0.004610941078727381,0.10876381380997441,0.3704529400674259
2023-08-07,0.028149597612037645,0.21763571773457208,0.08475066135164246,0.2713862065005349
2023-08-08,0.00018094268347202422,1.9349768244277832e-05,0.08959177553614582,0.286883773461343
2023-08-09,0.16188628629530585,0.161760181057115,0.0749302029467237,0.2697340388915935
2023-08-10,0.002132874670902062,0.02932654783020774,0.17101779105683745,0.33179264917426776
2023-08-11,0.03754430059153499,0.0013131434733098333,0.0687885485527548,0.29493346879961346
2023-08-14,0.0013834880525574358,0.11510555558391738,0.038407817612850455,0.25520075422801963
2023-08-15,0.019987420901342503,0.09941320660212374,0.018062246341759736,0.26138828174605006
2023-08-16,0.05408347987791364,0.0027393716840669775,0.027233352719565267,0.25332020242482867
2023-08-17,0.1188160110716636,0.07215143586412119,0.0608221145978447,0.25771228472379976
2023-08-18,0.0040360198326380705,4.710871993012937e-06,0.043486970226795235,0.28452683425932485
2023-08-21,0.0007064204532690096,7.575839763213896e-05,0.02787262872516213,0.27757936625516233
2023-08-22,0.00010699315683494963,0.0437850685690896,0.02056585749281663,0.24038232040084942
2023-08-23,0.002748525727337275,0.22468607926247935,0.026503719746518224,0.25441652678594806
2023-08-24,0.03795996200287891,0.030987597643826924,0.01075764695827675,0.2455293976924998
2023-08-25,0.21770366261937868,0.3762503244413561,0.045000822581018986,0.2666631396281078
2023-08-28,0.0028084047912372424,0.0002625997307891137,0.025149104850345584,0.26098248867635004
2023-08-29,0.002727941324125162,0.06806864906166532,0.02501942127168996,0.26541117346508813
2023-08-30,0.09626726371710483,0.16261343209042392,0.007161559258963121,0.2479612678291242
2023-08-31,0.030294935162244754,0.33955004731788574,0.016415687337396546,0.2621779447989717
2023-09-01,0.03577261930347823,0.6544552479546081,-0.015151029212343873,0.25343272337825273
2023-09-04,0.3939992923747451,0.39601163657892724,0.022160694165545794,0.29300815195865787
2023-09-05,0.0009543749217933142,0.02982479929396444,0.05845848873149994,0.28926587656432734
2023-09-06,0.08739324111213764,0.4004858826784064,0.03003681945028368,0.3026224484709113
2023-09-07,5.262809632043176e-07,0.00033262029041802654,0.019332752747548664,0.2980351252696885
2023-09-08,0.10645624780302412,0.06053545544103557,0.019501092613528892,0.2728665500150932
2023-09-11,0.17049402733884153,0.03598760374225785,0.03244651331578727,0.2679792049659599
2023-09-12,0.12563026032210345,0.09060819755747404,0.06181534955374757,0.2644551834902477
2023-09-13,0.04161276361165864,0.0007230966975420585,0.046379262344279124,0.2832346928933818
2023-09-14,0.0001224725522200975,0.03137110572931173,0.04256143063853988,0.2953552533752943
2023-09-15,0.07738244279083127,0.817500467620757,-0.008512725071801869,0.2514344078006744
2023-09-18,0.0027600079100632688,0.08544435345373992,0.011224023564237216,0.31361611686523244
2023-09-19,0.06661441608665068,0.052361020866686786,0.05810621730324325,0.26767747029113087
2023-09-20,0.10789159474769296,0.00986962460596682,0.08633146350872993,0.2976794067635648
2023-09-21,0.06397004987979787,0.073794433049369,0.07012938125893657,0.27558365245003025
2023-09-22,3.522882389135925e-05,0.006392611246405997,0.05354850157524393,0.3032372418500535
2023-09-25,1.3735029533050001e-05,0.014995691802268821,0.01421555246260501,0.25998334815716556
2023-09-26,0.038957277626026535,0.2849635374052672,0.04376098219076415,0.24551450302772868
2023-09-27,0.2646910813567546,0.04379642963635631,0.016202853913677037,0.2878255878738151
2023-09-28,0.018925749948001634,0.3686873830850372,0.0906294227459771,0.2890740006246819
2023-09-29,0.0054866680759178815,0.29589970156053175,0.042647927598475334,0.29704148182287554
2023-10-02,0.37577284330127103,0.0006974651451005842,0.038628558958710466,0.2785069488729708
2023-10-03,0.5713431501883209,0.6394923044009067,0.0644852362530786,0.266521042197049
2023-10-04,0.057520412654161135,0.006503210043348214,0.09899619928046721,0.30775652298823186
2023-10-05,0.06555350208867619,0.1102425747587669,0.0848158633710593,0.27692762560262996
2023-10-06,0.07847035267153228,0.1417642360140294,0.055610841642494795,0.30601395578722895
2023-10-09,0.10589192898236294,0.03905031530096459,0.03910330445076063,0.30056208172013643
2023-10-10,0.3480939258858646,0.01164254272095539,0.024026573259890056,0.2636170660174603
2023-10-11,0.0005212779939196655,0.06001506259606259,0.0817963438701983,0.2806884601586529
2023-10-12,0.006438250008247034,0.03377936126853838,0.06688638789242762,0.2719930624563231
2023-10-13,0.431492574692291,0.6789334233144493,0.06090034852668776,0.28951297037997714
2023-10-16,0.08332604036542819,0.020775258872633623,0.08310101029547198,0.2852621720226748
2023-10-17,0.04802219847337528,0.09693796524972059,0.08572220514708137,0.2907133747521303
2023-10-18,0.0803903160883903,0.03154981717160494,0.07660920523188806,0.29705959063159176
2023-10-19,0.19830716007022953,0.10672489865096568,0.08933586990134226,0.2901537622805741
2023-10-20,0.00011977220769534836,0.20722482337339074,0.060724142724375776,0.28886728703368053
2023-10-23,0.008042676269281268,0.0010774402235695223,0.10779315664103284,0.26972864103304645
2023-10-24,0.011198031178756274,0.5690652773543484,0.09208214336458702,0.26960187647519945
2023-10-25,0.15048281635535607,0.48753715024536176,0.061713288964653494,0.3324494274141578
2023-10-26,0.19899560730704074,0.0703486755886818,0.08816752957761129,0.2909517566101226
2023-10-27,0.00646654270180575,0.000697427458421959,0.12359916710314603,0.30858137207177394
2023-10-30,0.12788535000634446,0.00036151426572564056,0.09016405746939671,0.29542397008776056
2023-10-31,0.06301415719065617,0.24784753340640653,0.10424405972828348,0.29607311867852987
2023-11-01,0.12048716423617317,0.1146061413883963,0.050583542801777986,0.2676098438662432
2023-11-02,0.09248271429484328,0.005650731402238606,0.10265927963349458,0.26393611217855617
2023-11-03,0.39912497432775784,0.09159336139040272,0.05853884871580393,0.28103431272048435
2023-11-06,0.39500699156127184,1.1334463048474162,0.08501578115582162,0.31688853041385173
2023-11-07,0.07217506241339097,0.009731295446953938,0.06010142130146611,0.32941368750357203
2023-11-08,0.2702039348319868,0.056382458006002945,0.09915930156349853,0.28570104800693114
2023-11-09,0.032182993544049146,0.017925531894490657,0.11301354486582856,0.2983131426693225
2023-11-10,0.01000937943323749,0.16003369515470423,0.10294702215690607,0.31336211767545674
2023-11-13,0.003441917661563221,0.04480169571208777,0.057012940150262814,0.29407947162128556
2023-11-14,0.00035501166054349655,0.011915952210086572,0.08891017284555401,0.2710698461235592
2023-11-15,0.5472577939471399,2.7197017628615145,0.050002622956201025,0.27261476208109575
2023-11-16,0.01364116771118916,0.04759878138191775,0.06854115864093752,0.45543504761310855
2023-11-17,0.2520747722740585,5.7757210927381026e-05,0.13915919677832236,0.34443030531896346
2023-11-20,0.05793487136763285,0.24089203345868226,0.14576421768063894,0.3737352213601198
2023-11-21,0.001382483268668147,0.1273348066980467,0.11088748743321543,0.359648195432206
2023-11-22,0.028331548853134013,0.06415908206278498,0.1018667282287733,0.3706201619546806
2023-11-23,0.0038485285524661153,0.06274496136514339,0.16222818253495508,0.28032031751087144
2023-11-24,0.00033331244063615365,0.020101825082399466,0.15906179332707823,0.251171012984508
2023-11-27,0.221821179344768,0.09790062657512844,0.07435434275680657,0.3783847521313127
2023-11-28,0.029723645926597386,0.027020840416182332,0.05763907063393116,0.368886780765953
2023-11-29,0.10456431893613509,0.18804595212112574,0.00850885100776141,0.29059138134013496
2023-11-30,0.040218490190381054,0.08585475603138497,-0.0025614403398812047,0.28401442558463863
2023-12-01,0.06149221311593354,0.5534196494472362,0.12801909491367866,0.2944679650794546
2023-12-04,0.2501224207202002,0.0012910466364694849,0.14121962464155824,0.2983010884096357
2023-12-05,0.13905332563637063,0.21415869540574803,0.1689085392462658,0.30399648370132587
2023-12-06,0.14751571419838339,0.165587405605349,0.011529976887934569,0.3367213856222788
2023-12-07,3.463876703769989e-05,0.062389935996545236,0.01764452734226901,0.3528297333520901
2023-12-08,0.0025027951186240792,0.05585836672481463,-0.006905080413834721,0.23708063797242362
2023-12-11,0.01713206162758685,0.05972168998565622,0.051192193774457995,0.3026591971906064
2023-12-12,0.00042514346426912266,5.669540631544649e-05,0.06872773985202951,0.2543107648260029
2023-12-13,0.0026577901050017345,0.08883466981652062,0.1391569245350601,0.33171487268758754
2023-12-14,0.3204262344080229,0.6559657708085617,0.011334624495706195,0.26066997652197016
2023-12-15,0.5601644162852971,0.9746375541306267,0.04850262998757784,0.2877300877533099
2023-12-18,0.035892323448843945,0.8001360233611096,0.08928087443059769,0.3211314773140691
2023-12-19,0.014654772615511395,0.06873129867417306,0.09874609209397728,0.35205639559006613
2023-12-20,0.22534003861414015,0.27435746694329494,0.0856353808224026,0.3162836127160714
2023-12-21,0.03239366512938035,0.10355643446411784,0.10267574822243913,0.3486978308294051
2023-12-22,0.30936899718218386,0.3052786207627455,0.0729189712854816,0.3198485808154099
2023-12-25,0.041618124652017245,0.03431556029840368,0.128740282301053,0.3056128296252704
2023-12-26,0.002630884686570509,0.0032843889757577325,0.12157829276769427,0.28859642395473495
2023-12-27,0.17105564825422276,0.04264309928369305,0.07863763097736297,0.324000930627376
2023-12-28,0.0026555059626426564,0.35321458970511116,0.07128736328924472,0.30497767311986135
2023-12-29,0.04370743377983893,0.13259975083302827,0.059909033031117484,0.32733403470039285
2024-01-01,0.005265530810327815,0.012469724113642474,0.07541084767315488,0.2972637926505021
2024-01-02,0.0004473657580235695,0.02388424662025099,0.09510828828016202,0.272176406695163
2024-01-03,0.3649846036392988,0.7719739166005946,0.1213697863556579,0.2910304664738988
2024-01-04,0.03721330506217817,0.01634602877742904,0.11473360670517264,0.32999178695487225
2024-01-05,0.002991422203441006,0.03223379225401734,0.08166906618685865,0.3117895229496665
2024-01-08,0.001292098649969871,0.0022139498170593457,0.04372305169950341,0.30400193207638915
2024-01-09,0.006535467268620698,0.00748442467953431,0.05611838156788468,0.29015071932315734
2024-01-10,0.09068790461058673,0.03097968204708379,0.07973469170011585,0.2835105718879367
2024-01-11,0.006386701686904449,0.15266137499035085,0.12923047259070203,0.2944931780222958
2024-01-12,0.00010961780543463593,0.003515815930586642,0.08175908285542745,0.2566369288181111
2024-01-15,0.048609869138886895,0.10711021556042781,0.05703664222536719,0.2955573758006128
2024-01-16,0.03876074356362765,0.0,0.01390911428116368,0.2532431800947227
2024-01-17,0.16272962693837018,0.37377938952635836,0.03394171810590473,0.25617098465120697
2024-01-18,0.009004158144076731,0.004123388835046031,0.010594367045865041,0.2728230293164699
2024-01-19,0.015113425416995546,0.003711244825572965,0.029018354684943994,0.2651867175779157
2024-01-22,0.16391166263745882,0.014618295948980021,0.013426418761890768,0.23911054193491524
2024-01-23,0.11882306681068791,0.01231564488167016,0.04174353383908143,0.2602155492387678
2024-01-24,0.026402273915920264,0.04211349275405509,0.00030882575897390427,0.2557428138018867
2024-01-25,0.2660038243619283,0.04831717687639277,0.0022710164279892693,0.2678068507730538
2024-01-26,0.12437809165276688,0.10169679491175523,0.006032084281314555,0.22131136665050108
2024-01-29,0.030921823391814696,0.0010582313606848435,0.01189380333696008,0.2651592678178367
2024-01-30,0.10025474605888976,0.006960635838686714,0.024327220974086725,0.24146559134136525
2024-01-31,0.005231191027354923,0.006791542346458274,0.03626911793833783,0.25915550621315886
2024-02-01,0.06360605122142753,0.13256151679076308,-0.027750127616045346,0.23881455628308595
2024-02-02,0.1526887975507574,0.4285690596214483,-0.006431628896831185,0.2407567902894336
2024-02-05,0.4235766658076727,0.756820859798348,0.010809676306529195,0.25005409892884556
2024-02-06,0.29289643353853123,0.1256523823055891,0.06674415729467759,0.30761144670729845
2024-02-07,0.157225207069766,0.020469354959235332,0.058785356523535,0.2858591440607698
2024-02-08,0.0351766858242521,0.029725508024235223,0.0660864440838446,0.2989570356313854
2024-02-09,0.0008829088769228947,0.00019615207668687032,0.03519869517045634,0.2777280808849961
2024-02-12,0.0002670071240479236,0.03777863369486895,0.037561495780902274,0.27030691583018684
2024-02-13,0.00034503957565031496,0.057702563591761354,0.06052359095364853,0.24290621246503208
2024-02-14,0.6744296495792786,0.3456501963255065,0.06588053331917379,0.2572919457756167
2024-02-15,0.03990642938678942,0.046998374330167264,0.0955864029765127,0.30550345259878414
2024-02-16,0.2939320041000299,0.15126218615197334,0.04587639848189608,0.28301732030320526
2024-02-19,0.008618027273701524,0.010500043161812952,0.07253437766511242,0.27979113192091226
2024-02-20,0.02246287486385868,0.007809489891438933,0.036618383613253515,0.25927120872820025
2024-02-21,0.031352111107154815,0.12275024111890537,0.08551679953475477,0.27952005514253486
2024-02-22,0.033910833621757785,0.00450025344064225,0.08220787166846111,0.25565884867371697
2024-02-23,0.013358557135442881,0.002373399222316556,0.09781633386569112,0.2702004983423176
2024-02-26,0.03662563206653096,0.0026980004610530064,0.028212978880335988,0.29020514960563476
2024-02-27,0.0019085340191226411,0.08144448477901393,0.014239788849219004,0.24799116346887676
2024-02-28,0.05070111752188864,0.0031800122076907356,0.016382156156871268,0.25029808563925915
2024-02-29,0.1145592534762154,0.003055902397992629,0.05113414257512369,0.24774767377984303
2024-03-01,0.000783460607119146,0.09750984617520927,0.08621635305159656,0.2575199796082726
2024-03-04,0.02462496274773183,0.12189425782222683,0.07121454620069011,0.2593358461431513
2024-03-05,0.020916888072381346,0.013240587447572708,0.05179400948166534,0.2647732299404597
2024-03-06,0.017588501930803576,5.7750944430343346e-05,-0.004134430124217957,0.2383294633416208
2024-03-07,0.3235347254360501,0.16088253698859745,0.007932762328902242,0.24941070842624535
2024-03-08,0.2017881630827371,0.21556576564004384,-0.0033779761784553312,0.23548689545421275
2024-03-11,0.05837055280618076,0.004310812699402607,0.04714493187925025,0.2617801155608744
2024-03-12,0.0026947757664265194,0.01124433187592083,0.027851138041789587,0.2480443511246952
2024-03-13,0.013399289069488866,0.001074608962274456,0.030297604771352543,0.24708430324266803
2024-03-14,0.039451778154360115,0.06349010431306913,-0.014396876656547833,0.251245825037506
2024-03-15,0.2811284394877359,0.43068970776185633,-0.008882456672513795,0.24016742901200763
2024-03-18,0.0038496007859631833,5.811777583024567e-05,0.015688953018123945,0.25392337572156726
2024-03-19,0.006958517326467239,0.006300186199863183,0.006092747078964864,0.2471901277827061
2024-03-20,0.08007758056830276,0.009560459335108663,0.00552465821682974,0.25714391127502
2024-03-21,0.5559117173319409,0.4628171677863058,-0.006047250054773604,0.24127464784894073
2024-03-22,0.1672788979417513,0.46832413279791474,0.04152288208833007,0.28007774961662346
2024-03-25,0.390223712514421,0.2547296841437648,0.04157479294034211,0.28074529044804714
