Date,EURUSD=X_forecast,CAD=X_forecast
2023-08-17,1.3489582457151243,1.0903027627374393
2023-08-18,1.353593188100588,1.0874173259703779
2023-08-21,1.3544935025305778,1.0873388022539547
2023-08-22,1.3541468722329726,1.087430195897413
2023-08-23,1.3542811348453447,1.0896645611093219
2023-08-24,1.354985715315522,1.0846402517853722
2023-08-25,1.3523812253798042,1.0864157440046958
2023-08-28,1.358595228561373,1.0799145789098228
2023-08-29,1.3593748660616356,1.0796153987429464
2023-08-30,1.3600852593640358,1.0823719922824158
2023-08-31,1.3559186598925932,1.0867077174803723
2023-09-01,1.3535381594778881,1.093006482312014
2023-09-04,1.3509444442989047,1.0844550388655898
2023-09-05,1.3593407684730043,1.0775899833030091
2023-09-06,1.359845624591199,1.0792851152550225
2023-09-07,1.3638285651181625,1.0726171591056204
2023-09-08,1.3638825956745562,1.0722962418626991
2023-09-11,1.3682853567668016,1.0697019256666633
2023-09-12,1.3627527641300057,1.0716423070439385
2023-09-13,1.3579057651024249,1.0748447136926933
2023-09-14,1.3551129220267872,1.075190178889972
2023-09-15,1.3552310361334496,1.0733286083528493
2023-09-18,1.3515032370698856,1.0637703705824881
2023-09-19,1.352166041839007,1.066637610379927
2023-09-20,1.3487204427955664,1.069087848573752
2023-09-21,1.3442998891329423,1.0680933902799525
2023-09-22,1.3476175388317178,1.0652278871283294
2023-09-25,1.347731410447446,1.0660078996585598
2023-09-26,1.3476836739047442,1.0647425226458616
2023-09-27,1.345051526192228,1.0591422223685973
2023-09-28,1.3518684688748355,1.0568595000588992
2023-09-29,1.35010119005217,1.050518582550631
2023-10-02,1.3490934935482075,1.0560029133475448
2023-10-03,1.3572619371694064,1.0563831382075226
2023-10-04,1.367508862864141,1.0481043574385855
2023-10-05,1.3708605449527524,1.0471142994260338
2023-10-06,1.3743686196611953,1.0505054998932462
2023-10-09,1.370590373413634,1.0544522554847577
2023-10-10,1.3661351540503197,1.0565729363947547
2023-10-11,1.3581065213931032,1.0577322240051863
2023-10-12,1.3583410992612772,1.0602972407875242
2023-10-13,1.3594233205629371,1.0622586431012986
2023-10-16,1.3682819309607102,1.053707657535805
2023-10-17,1.3644485376066957,1.052053548853776
2023-10-18,1.3614513369104266,1.0552362455211943
2023-10-19,1.3652454990146239,1.0571364935729586
2023-10-20,1.3713072806460203,1.0537836513786702
2023-10-23,1.3715112325175693,1.0584256494017392
2023-10-24,1.370294629303601,1.058856031480886
2023-10-25,1.3688462359717415,1.0667015268222761
2023-10-26,1.3740937134261106,1.0595483466972027
2023-10-27,1.3802186916028756,1.0566504606234688
2023-10-30,1.3813725268904644,1.0563199391708897
2023-10-31,1.3862803689061147,1.0561165259137837
2023-11-01,1.3828737352472724,1.0612687712682827
2023-11-02,1.38760016049321,1.0578471095409234
2023-11-03,1.3834618239493122,1.0585587354150516
2023-11-06,1.374757022922234,1.0617140396617981
2023-11-07,1.3661135622960043,1.0728654882359714
2023-11-08,1.3696812028089929,1.0720435031802509
2023-11-09,1.3767743659002425,1.0695307348848084
2023-11-10,1.3792833585297595,1.0708862432000466
2023-11-13,1.3806724336294665,1.0667111693490163
2023-11-14,1.3798779535204406,1.06884327957229
2023-11-15,1.3801308318091499,1.0700295963165165
2023-11-16,1.3699973513768215,1.087363720017115
2023-11-17,1.3683363832859918,1.085372677518463
2023-11-20,1.3751407297200509,1.0852525440978942
2023-11-21,1.371907193390793,1.0904730191487302
2023-11-22,1.3723883005050632,1.0943935532214755
2023-11-23,1.3701021788415078,1.0917514104267623
2023-11-24,1.3692398314987546,1.0890174981064904
2023-11-27,1.3694814850846604,1.0904781800942835
2023-11-28,1.3630858412477591,1.0938534535496232
2023-11-29,1.3607021974790203,1.0956833510808484
2023-11-30,1.3563172461621817,1.1003802713915345
2023-12-01,1.3589830050426366,1.0973085383728898
2023-12-04,1.3556603918071455,1.0892400393095316
2023-12-05,1.3489066477560172,1.0887009525239255
2023-12-06,1.3538421132848095,1.0837472975668407
2023-12-07,1.3590419073371764,1.0793245511581282
2023-12-08,1.3591621811763122,1.0765949423030297
2023-12-11,1.3598376790432865,1.0790410958579242
2023-12-12,1.358077455935416,1.076499105830824
2023-12-13,1.3577858083764331,1.0765306117538025
2023-12-14,1.358477260677607,1.0796802678170498
2023-12-15,1.3508535475826773,1.0883257841057326
2023-12-18,1.3407554557905104,1.0990501706924851
2023-12-19,1.3381616460916173,1.089582251058
2023-12-20,1.339752080995238,1.0922091789583575
2023-12-21,1.3334466604122774,1.0978748728843497
2023-12-22,1.3357858029524994,1.094513640124469
2023-12-25,1.3284274667502547,1.1003826659525096
2023-12-26,1.3256827816656367,1.1024961558789244
2023-12-27,1.3249881674808215,1.1019164697799242
2023-12-28,1.3195372328014872,1.1041382436411658
2023-12-29,1.3201788967677133,1.110621398295574
2024-01-01,1.322923879982006,1.1067754954526843
2024-01-02,1.3238965108682261,1.1054890643126174
2024-01-03,1.3241813837148082,1.1037881061310142
2024-01-04,1.3321255582567624,1.0942381074756389
2024-01-05,1.3347355742117468,1.092684167202708
2024-01-08,1.3354782370633709,1.0945805734969525
2024-01-09,1.3359600101366815,1.0941107547868454
2024-01-10,1.3348901402302562,1.0950310014602997
2024-01-11,1.338876208196955,1.0931566197896816
2024-01-12,1.3378396806449826,1.097312937111891
2024-01-15,1.337972577537682,1.0980303533715317
2024-01-16,1.3409032922777522,1.094517089548367
2024-01-17,1.3435437948840239,1.0944506066254927
2024-01-18,1.348897116816289,1.0878826137570197
2024-01-19,1.3502539680400025,1.0884437230447548
2024-01-22,1.3486142456081196,1.0878037009009267
2024-01-23,1.3431787386716252,1.089082237166142
2024-01-24,1.3477427011265026,1.0879205189744372
2024-01-25,1.3455982043452208,1.085707571768331
2024-01-26,1.3524753840991646,1.0880073024289305
2024-01-29,1.347787862615799,1.0846466898733444
2024-01-30,1.3454005841215302,1.0842361456630767
2024-01-31,1.3411570840962979,1.0833407631582037
2024-02-01,1.3401602051421746,1.0841996308445605
2024-02-02,1.343509562872975,1.0803430744620826
2024-02-05,1.3383214805163626,1.087205267407488
2024-02-06,1.3469258076971706,1.0780689234886276
2024-02-07,1.3542323624793213,1.0741370520692142
2024-02-08,1.3489530494202817,1.0755653944203691
2024-02-09,1.346402504380595,1.0774120578180242
2024-02-12,1.3459860790910496,1.0775968685096786
2024-02-13,1.3457651993300386,1.0796540675068054
2024-02-14,1.345515205886121,1.0771524884411383
2024-02-15,1.356481806279807,1.070893317102401
2024-02-16,1.3538729093599928,1.073045155530222
2024-02-19,1.3465683631437184,1.077180210695424
2024-02-20,1.347754446266706,1.0783447799498616
2024-02-21,1.3497681884810744,1.0774334428910688
2024-02-22,1.352155494890814,1.08111660675198
2024-02-23,1.3497025973614043,1.0819009300094633
2024-02-26,1.3481355240872988,1.0824333267380535
2024-02-27,1.3506840575476444,1.0818925968625157
2024-02-28,1.3501175252992934,1.0849093338828384
2024-02-29,1.35313042547765,1.084369230514084
2024-03-01,1.3576961738817483,1.0837708088435836
2024-03-04,1.35735621069776,1.0804406649882918
2024-03-05,1.3552392385791472,1.0840726861264254
2024-03-06,1.3571620483899538,1.0853683383787556
2024-03-07,1.358969386767328,1.0854750196834844
2024-03-08,1.3513127280692583,1.0897459887117673
2024-03-11,1.3452271310469153,1.0947936062114683
2024-03-12,1.3484097799194719,1.0941874773046143
2024-03-13,1.3477384189828212,1.0930377320923519
2024-03-14,1.3492812516046275,1.0926638211632305
2024-03-15,1.346633697148992,1.0953566461725712
2024-03-18,1.3536959819640484,1.0883609790726287
2024-03-19,1.3545853302853008,1.0881407170207675
2024-03-20,1.3534721612998133,1.0872895470311084
2024-03-21,1.3572624025311821,1.0862303178724035
2024-03-22,1.3472545184869733,1.0934540760081521
2024-03-25,1.3526369918602983,1.0862654940530214
2024-03-26,1.361064346413672,1.0807441663541035
2024-03-27,1.3584653011903474,1.0836405385265686
2024-03-28,1.35808689775107,1.0831242121508715
2024-03-29,1.3585621668803334,1.0812543205309397
2024-04-01,1.3536256146401922,1.0793632776044737
2024-04-02,1.3521857935317259,1.0791538255072963
2024-04-03,1.3573100150895159,1.0737100737137242
2024-04-04,1.3564204542787461,1.0766696916102216
2024-04-05,1.352397782929543,1.0835703476329317
2024-04-08,1.3544163919767593,1.0835831910884992
2024-04-09,1.360343103041547,1.082939297687448
2024-04-10,1.3570898929621817,1.0861780526949303
2024-04-11,1.3572721604741342,1.085815771338557
2024-04-12,1.368588037744969,1.0742852095899695
2024-04-15,1.3686730298606622,1.0725952609694847
2024-04-16,1.3757243951965241,1.064990623331273
2024-04-17,1.37858998835366,1.0624984571828506
2024-04-18,1.38183690076492,1.0620292209081035
2024-04-19,1.3771379461548716,1.0667207382939663
2024-04-22,1.3769161827121137,1.0643406676949363
2024-04-23,1.373909241685142,1.0656729921087762
2024-04-24,1.3700653822498474,1.0652875151789956
2024-04-25,1.36607622654839,1.0702106969899319
2024-04-26,1.3703680020164914,1.0698703109544558
2024-04-29,1.3658225260295338,1.0727788364503537
2024-04-30,1.3655747083993799,1.070606568429972
2024-05-01,1.366644529442668,1.0714294137242582
2024-05-02,1.3775917918474343,1.0666281485959892
2024-05-03,1.372331210732921,1.0719225122401186
2024-05-06,1.3666511032470414,1.0731578901651238
2024-05-07,1.3691120304433446,1.0756384400520644
2024-05-08,1.3670918530969913,1.0766081255294326
2024-05-09,1.3732479431718654,1.0749600186422537
2024-05-10,1.3727087633143358,1.074575875035349
2024-05-13,1.367807945370609,1.0783167058070584
2024-05-14,1.3676844944230102,1.076946458855472
2024-05-15,1.366564007506629,1.0791859092761553
2024-05-16,1.3652755446743927,1.0812904274701065
2024-05-17,1.3597335513934374,1.0887096033748644
2024-05-20,1.3614283445325925,1.0867005379133925
2024-05-21,1.3607766102456536,1.0874129404483115
2024-05-22,1.3620719058546764,1.0859920069482176
2024-05-23,1.3639962932805512,1.0854087570825242
2024-05-24,1.3688402510720221,1.0824602424921728
2024-05-27,1.37315573058377,1.081173437609622
2024-05-28,1.366643094335101,1.0845730074479119
2024-05-29,1.3629059335870617,1.0860390659078998
2024-05-30,1.3645674079213743,1.0850865801275393
2024-05-31,1.371622224579773,1.0801616004052275
2024-06-03,1.368343357632469,1.0833544593152222
2024-06-04,1.361929937214579,1.0851479492614995
2024-06-05,1.3628443693692731,1.0905099610777647
2024-06-06,1.3675624105897135,1.0881166946209002
2024-06-07,1.3689705733959825,1.0873493865386816
2024-06-10,1.3668226154636032,1.0892843115015933
2024-06-11,1.3758035429076105,1.0780029294472666
2024-06-12,1.3761012345902968,1.0763388573179948
2024-06-13,1.3754791321760218,1.0739598820855694
2024-06-14,1.3722030144885096,1.0810462394921623
2024-06-17,1.3740658978578941,1.0739143847895307
2024-06-18,1.3732908116326275,1.0701731264839074
2024-06-19,1.371331525919215,1.0738664733633334
2024-06-20,1.3716015526422813,1.0741020489234572
2024-06-21,1.3705731347217258,1.0750118699443045
2024-06-24,1.3684712024636603,1.070612342144982
2024-06-25,1.3700992703248007,1.0686934835270785
2024-06-26,1.3658128716246318,1.073056609211841
2024-06-27,1.3660913816422584,1.0708860413106083
2024-06-28,1.3703949128345576,1.0679507027063921
